상품 ID,브랜드,성별,카테고리1,카테고리2,원산지,실패 사유
28352766,Birkenstock,Man,Clothing,Underwear,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
28352768,Yves Salomon,Woman,Clothing,Coats,France,브랜드 실패(사유: Yves Salomon) / 카테고리 성공 / 원산지 성공
28352769,Polo Ralph Lauren,Boy,Clothing,T-shirts and Polos,Turchia,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: Turchia)
28352772,Polo Ralph Lauren,Boy,Clothing,T-shirts and Polos,Cambodia,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: Cambodia)
28352778,Valentino Garavani,Woman,Shoes,Flat shoes,Spagna,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Spagna)
28352781,Pinko,Woman,Bags,Bags..,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
28352783,QL2,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: QL2) / 카테고리 성공 / 원산지 성공
28352786,Pinko,Woman,Bags,Bags..,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
28352788,Pinko,Woman,Bags,Bags..,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
28352789,Berwich,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: Berwich) / 카테고리 성공 / 원산지 성공
28352793,Pinko,Woman,Clothing,T-shirts and Polos,TN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: TN)
28352805,Polo Ralph Lauren,Kids,Clothing,Top,CN,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: CN)
28352809,Bruno Manetti,Woman,Clothing,Sweaters,Italy,브랜드 실패(사유: Bruno Manetti) / 카테고리 성공 / 원산지 성공
28352826,Agua by Agua Bendita,Woman,Clothing,Skirts,Colombia,브랜드 실패(사유: Agua by Agua Bendita) / 카테고리 성공 / 원산지 성공
28352831,Birkenstock,Woman,Shoes,Sandals,DE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: DE)
28352834,Marni,Woman,Clothing,Sweaters,PT,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PT)
27032841,Moschino,Woman,Clothing,Sweaters,Romania,브랜드 실패(사유: Moschino) / 카테고리 성공 / 원산지 성공
27032846,Versace,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: Versace) / 카테고리 성공 / 원산지 성공
27032849,Allude,Woman,Clothing,Sweaters,China,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 성공
27032852,Tod's,Man,Shoes,Flat shoes,ITALY,브랜드 실패(사유: Tod's) / 카테고리 성공 / 원산지 성공
27032855,SUMMER GAMES,Man,Clothing,T-shirts and Polos,Portugal,브랜드 실패(사유: SUMMER GAMES) / 카테고리 성공 / 원산지 성공
27032860,Chloè,Woman,Clothing,Dresses,MG,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 실패(사유: MG)
27032861,BY MALENE BIRGER,Woman,Clothing,Dresses,PT,브랜드 실패(사유: BY MALENE BIRGER) / 카테고리 성공 / 원산지 실패(사유: PT)
27032865,Chloè,Woman,Clothing,Top,ITALIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
27032867,Burberry,Man,Clothing,Sweaters,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
27032871,LAUREN MANOOGIAN,Woman,Clothing,Sweaters,Peru,브랜드 실패(사유: LAUREN MANOOGIAN) / 카테고리 성공 / 원산지 실패(사유: Peru)
27032872,Chloè,Woman,Accessories,Wallets,Estonia,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 실패(사유: Estonia)
27032879,Allude,Woman,Clothing,Sweaters,China,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 성공
27032880,Dolce & Gabbana,Man,Clothing,Trousers,Italy,브랜드 실패(사유: Dolce & Gabbana) / 카테고리 성공 / 원산지 성공
27032881,Burberry,Man,Clothing,Trousers,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
27032882,BY MALENE BIRGER,Woman,Clothing,Shirts,CN,브랜드 실패(사유: BY MALENE BIRGER) / 카테고리 성공 / 원산지 실패(사유: CN)
27032888,Versace,Woman,Clothing,Dresses,ITALIA,브랜드 실패(사유: Versace) / 카테고리 성공 / 원산지 성공
27032892,Allude,Woman,Clothing,Sweaters,China,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 성공
27032896,Versace,Woman,Clothing,T-shirts and Polos,PT,브랜드 실패(사유: Versace) / 카테고리 성공 / 원산지 실패(사유: PT)
27032900,SUMMER GAMES,Man,Clothing,T-shirts and Polos,Portugal,브랜드 실패(사유: SUMMER GAMES) / 카테고리 성공 / 원산지 성공
27032901,SUMMER GAMES,Man,Accessories,Hats,PRC,브랜드 실패(사유: SUMMER GAMES) / 카테고리 성공 / 원산지 실패(사유: PRC)
27170355,Tory Burch,Woman,Shoes,Flat shoes,VN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: VN)
27170356,Bottega Veneta,Woman,Bags,Bags..,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Italy UE)
27170364,SELF PORTRAIT,Woman,Clothing,Skirts,Cina,브랜드 실패(사유: SELF PORTRAIT) / 카테고리 성공 / 원산지 실패(사유: Cina)
27170365,SELF PORTRAIT,Woman,Clothing,Dresses,CHINA,브랜드 실패(사유: SELF PORTRAIT) / 카테고리 성공 / 원산지 성공
27170382,Tod's,Woman,Shoes,Flat shoes,ITALY,브랜드 실패(사유: Tod's) / 카테고리 성공 / 원산지 성공
27170385,BY MALENE BIRGER,Woman,Clothing,Skirts,Transilvania,브랜드 실패(사유: BY MALENE BIRGER) / 카테고리 성공 / 원산지 실패(사유: Transilvania)
27170405,Carhartt WIP,Man,Clothing,Sweaters,PK,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PK)
27170406,Tod's,Woman,Bags,Bags..,ITALY,브랜드 실패(사유: Tod's) / 카테고리 성공 / 원산지 성공
27170407,Balenciaga,Man,Shoes,Sneakers,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
27170414,Tod's,Man,Shoes,Flat shoes,ITALY,브랜드 실패(사유: Tod's) / 카테고리 성공 / 원산지 성공
27170417,Tod's,Man,Shoes,Sneakers,ITALY,브랜드 실패(사유: Tod's) / 카테고리 성공 / 원산지 성공
29006103,Fear of God,Woman,Shoes,Flat shoes,ITALIA,브랜드 실패(사유: Fear of God) / 카테고리 성공 / 원산지 성공
29006113,MACH & MACH,Woman,Shoes,With Heel,Italy,브랜드 실패(사유: MACH & MACH) / 카테고리 성공 / 원산지 성공
29006114,MAISON KITSUNE',Man,Clothing,Sweaters,Portogallo,브랜드 실패(사유: MAISON KITSUNE') / 카테고리 성공 / 원산지 실패(사유: Portogallo)
29006115,WOOLRICH BLACK LABEL,Man,Clothing,Shorts,Portogallo,브랜드 실패(사유: WOOLRICH BLACK LABEL) / 카테고리 성공 / 원산지 실패(사유: Portogallo)
29006119,CALLING JUNE,Woman,Clothing,Dresses,India,원가 없음 또는 0원
29006120,Allude,Woman,Clothing,Sweaters,,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 성공
29006122,Faliero Sarti,Woman,Accessories,Scarfs,Italy,브랜드 실패(사유: Faliero Sarti) / 카테고리 성공 / 원산지 성공
29006123,CAREL,Woman,Shoes,With Heel,ITALIA,브랜드 실패(사유: CAREL) / 카테고리 성공 / 원산지 성공
29006125,KIMA,Woman,Shoes,Sandals,Grecia,브랜드 실패(사유: KIMA) / 카테고리 성공 / 원산지 실패(사유: Grecia)
29006127,Polo Ralph Lauren,Girl,Clothing,Sweaters,Moldova,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
29006133,APRES SURF,Man,Clothing,Sweaters,ITALIA,브랜드 실패(사유: APRES SURF) / 카테고리 성공 / 원산지 성공
29006134,Faliero Sarti,Woman,Accessories,Scarfs,Nepal,브랜드 실패(사유: Faliero Sarti) / 카테고리 성공 / 원산지 실패(사유: Nepal)
29006135,KIMA,Woman,Shoes,Sandals,Grecia,브랜드 실패(사유: KIMA) / 카테고리 성공 / 원산지 실패(사유: Grecia)
29006136,COLOUR MARKET,Woman,Clothing,Top,ITALIA,브랜드 실패(사유: COLOUR MARKET) / 카테고리 성공 / 원산지 성공
29006137,NICCOLO' PASQUALETTI,Woman,Clothing,Shirts,Italy,브랜드 실패(사유: NICCOLO' PASQUALETTI) / 카테고리 성공 / 원산지 성공
29006138,STEPHAN JANSON,Woman,Clothing,Dresses,ITALY,브랜드 실패(사유: STEPHAN JANSON) / 카테고리 성공 / 원산지 성공
29006140,Pinko,Woman,Clothing,Sweaters,Turchia,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Turchia)
29006142,KIMA,Woman,Shoes,Sandals,Grecia,브랜드 실패(사유: KIMA) / 카테고리 성공 / 원산지 실패(사유: Grecia)
29006143,Allude,Woman,Clothing,Sweaters,,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 성공
29006148,COLOUR MARKET,Woman,Clothing,Sweaters,ITALIA,브랜드 실패(사유: COLOUR MARKET) / 카테고리 성공 / 원산지 성공
29006149,Faliero Sarti,Woman,Accessories,Scarfs,Nepal,브랜드 실패(사유: Faliero Sarti) / 카테고리 성공 / 원산지 실패(사유: Nepal)
29006151,Chloè,Woman,Bags,Bags..,ITALIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
29006152,CALLING JUNE,Woman,Clothing,Dresses,India,원가 없음 또는 0원
29006160,Carhartt WIP,Man,Clothing,T-shirts and Polos,BD,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: BD)
29006162,DARKPARK,Woman,Clothing,T-shirts and Polos,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
29006166,K-Way,Man,Clothing,T-shirts and Polos,Turchia,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Turchia)
29006167,Polo Ralph Lauren,Man,Clothing,Shirts,ID,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: ID)
29006170,Carhartt WIP,Man,Bags,Bags..,TN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: TN)
29006173,Carven,Woman,Clothing,Coats,Cina,브랜드 실패(사유: Carven) / 카테고리 성공 / 원산지 실패(사유: Cina)
29006175,Polo Ralph Lauren,Man,Clothing,T-shirts and Polos,VN,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: VN)
29006177,OLIVER LATTUGHI,Woman,Clothing,Sweaters,ITALIA,브랜드 실패(사유: OLIVER LATTUGHI) / 카테고리 성공 / 원산지 성공
29006179,Tod's,Woman,Bags,Bags..,ITALY,브랜드 실패(사유: Tod's) / 카테고리 성공 / 원산지 성공
29006180,CALLING JUNE,Woman,Clothing,Dresses,India,원가 없음 또는 0원
29006181,Pinko,Woman,Clothing,T-shirts and Polos,Turchia,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Turchia)
29006182,SARTORE,Woman,Shoes,Boots,ITALIA,브랜드 실패(사유: SARTORE) / 카테고리 성공 / 원산지 성공
29006184,COLOUR MARKET,Woman,Clothing,Top,ITALIA,브랜드 실패(사유: COLOUR MARKET) / 카테고리 성공 / 원산지 성공
29006186,KIMA,Woman,Shoes,Sandals,Grecia,브랜드 실패(사유: KIMA) / 카테고리 성공 / 원산지 실패(사유: Grecia)
29006187,Pinko,Woman,Clothing,Sweaters,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
29006190,COLOUR MARKET,Woman,Clothing,Top,ITALIA,브랜드 실패(사유: COLOUR MARKET) / 카테고리 성공 / 원산지 성공
29006195,STEPHAN JANSON,Woman,Clothing,Dresses,ITALIA,브랜드 실패(사유: STEPHAN JANSON) / 카테고리 성공 / 원산지 성공
29006200,KIMA,Woman,Shoes,Sandals,grecia,브랜드 실패(사유: KIMA) / 카테고리 성공 / 원산지 실패(사유: grecia)
29006201,Carhartt WIP,Man,Clothing,T-shirts and Polos,BD,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: BD)
29006206,Francesco Russo,Woman,Shoes,With Heel,ITALIA,브랜드 실패(사유: Francesco Russo) / 카테고리 성공 / 원산지 성공
29006208,SA SU PHI,Woman,Clothing,Shirts,Italy,브랜드 실패(사유: SA SU PHI) / 카테고리 성공 / 원산지 성공
29006214,Burberry,Woman,Clothing,Sweaters,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
29006215,STEPHAN JANSON,Woman,Clothing,Dresses,ITALIA,브랜드 실패(사유: STEPHAN JANSON) / 카테고리 성공 / 원산지 성공
29006216,APRES SURF,Man,Clothing,T-shirts and Polos,ITALIA,브랜드 실패(사유: APRES SURF) / 카테고리 성공 / 원산지 성공
29006219,Burberry,Woman,Clothing,T-shirts and Polos,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
29006220,APRES SURF,Unisex,Clothing,T-shirts and Polos,,브랜드 실패(사유: APRES SURF) / 카테고리 성공 / 원산지 성공
29006222,Pinko,Woman,Clothing,Sweaters,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
29006223,Salvatore Ferragamo,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: Salvatore Ferragamo) / 카테고리 성공 / 원산지 성공
29006226,APRES SURF,Man,Clothing,Sweaters,ITALIA,브랜드 실패(사유: APRES SURF) / 카테고리 성공 / 원산지 성공
27926017,Polo Ralph Lauren,Boy,Clothing,T-shirts and Polos,Indonesia,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
27926018,Polo Ralph Lauren,Man,Clothing,T-shirts and Polos,CN,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: CN)
27926020,Polo Ralph Lauren,Man,Clothing,Shirts,Indonesia,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
27926021,Chloè,Woman,Bags,Bags..,ITALIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
27926023,Polo Ralph Lauren,Boy,Clothing,Shirts,Bangladesh,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
27926024,Polo Ralph Lauren,Boy,Clothing,Shirts,BD,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: BD)
27926026,Polo Ralph Lauren,Man,Clothing,T-shirts and Polos,CN,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: CN)
27926028,Polo Ralph Lauren,Man,Clothing,T-shirts and Polos,CN,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: CN)
27926030,Polo Ralph Lauren,Boy,Clothing,T-shirts and Polos,Indonesia,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
27926033,Chloè,Woman,Bags,Bags..,ITALIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
27926036,Polo Ralph Lauren,Kids,Clothing,T-shirts and Polos,Indonesia,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
27926037,Polo Ralph Lauren,Kids,Accessories,Hats,BD,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: BD)
27926038,Polo Ralph Lauren,Man,Clothing,T-shirts and Polos,CN,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: CN)
27926039,Polo Ralph Lauren,Man,Clothing,Shirts,Indonesia,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
27926040,Polo Ralph Lauren,Man,Clothing,T-shirts and Polos,CN,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: CN)
27926042,Polo Ralph Lauren,Boy,Clothing,T-shirts and Polos,Indonesia,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
27926045,Polo Ralph Lauren,Boy,Clothing,Jackets,Bangladesh,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
27926046,Polo Ralph Lauren,Man,Clothing,T-shirts and Polos,CN,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: CN)
27926047,Chloè,Woman,Clothing,Top,ITALIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
27926048,Polo Ralph Lauren,Man,Clothing,Shirts,Indonesia,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
27926051,Polo Ralph Lauren,Boy,Clothing,T-shirts and Polos,Indonesia,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
27926053,Polo Ralph Lauren,Boy,Clothing,Shorts,Bangladesh,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
27926327,Balenciaga,Woman,Clothing,Sweaters,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
27926344,Balenciaga,Woman,Clothing,Jeans,Giappone,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Giappone)
28053028,PATOU,Woman,Clothing,Jackets,Polonia,브랜드 실패(사유: PATOU) / 카테고리 성공 / 원산지 실패(사유: Polonia)
28053030,SALOMON SPORTSTYLE,Man,Shoes,Sneakers,Vietnam,브랜드 실패(사유: SALOMON SPORTSTYLE) / 카테고리 성공 / 원산지 성공
28053036,PATOU,Woman,Accessories,Hats,Bulgaria,브랜드 실패(사유: PATOU) / 카테고리 성공 / 원산지 성공
28053037,Chloè,Woman,Bags,Bags..,Kenya,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
28053040,PATOU,Woman,Accessories,Hats,Bulgaria,브랜드 실패(사유: PATOU) / 카테고리 성공 / 원산지 성공
28053042,PATOU,Woman,Accessories,Hats,Bulgaria,브랜드 실패(사유: PATOU) / 카테고리 성공 / 원산지 성공
28053045,Salvatore Ferragamo,Woman,Shoes,Flat shoes,,브랜드 실패(사유: Salvatore Ferragamo) / 카테고리 성공 / 원산지 성공
28053051,BY MALENE BIRGER,Woman,Clothing,Coats,India,브랜드 실패(사유: BY MALENE BIRGER) / 카테고리 성공 / 원산지 성공
28053057,KHAITE,Woman,Clothing,Dresses,US,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: US)
28053061,Salvatore Ferragamo,Woman,Bags,Bags..,ITALIA,브랜드 실패(사유: Salvatore Ferragamo) / 카테고리 성공 / 원산지 성공
28053062,Salvatore Ferragamo,Woman,Shoes,Sandals,ITALIA,브랜드 실패(사유: Salvatore Ferragamo) / 카테고리 성공 / 원산지 성공
28053064,Dolce & Gabbana,Woman,Clothing,Top,Italy,브랜드 실패(사유: Dolce & Gabbana) / 카테고리 성공 / 원산지 성공
28053088,Bonpoint,Kids,Clothing,Trousers,Inde,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Inde)
28053099,KHAITE,Woman,Clothing,Dresses,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
28053104,PATOU,Woman,Accessories,Bijoux,Indonesia,브랜드 실패(사유: PATOU) / 카테고리 성공 / 원산지 성공
28053112,PATOU,Woman,Clothing,Shirts,,브랜드 실패(사유: PATOU) / 카테고리 성공 / 원산지 성공
28053118,Salvatore Ferragamo,Woman,Shoes,Flat shoes,ITALIA,브랜드 실패(사유: Salvatore Ferragamo) / 카테고리 성공 / 원산지 성공
28053121,KHAITE,Woman,Clothing,Dresses,US,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: US)
28053123,Moschino,Woman,Clothing,Shirts,Italy,브랜드 실패(사유: Moschino) / 카테고리 성공 / 원산지 성공
28053125,Moschino,Woman,Clothing,Skirts,Italy,브랜드 실패(사유: Moschino) / 카테고리 성공 / 원산지 성공
28053126,Birkenstock,Woman,Shoes,Sandals,Germania,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Germania)
27616954,ENTERPRISE JAPAN,Man,Shoes,Sneakers,ITALIA,브랜드 실패(사유: ENTERPRISE JAPAN) / 카테고리 성공 / 원산지 성공
27616957,QL2,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: QL2) / 카테고리 성공 / 원산지 성공
